id,tweet_id,url,created_at
93,294894387735961600,http://npmjs.org/package/emblem,2013-01-25 19:47:55.663575
94,294920489686667264,https://plus.google.com/u/1/107569654490337047310/posts/USHxnfGJBcL,2013-01-25 21:31:39.187945
95,294935976151744512,https://peepcode.com/products/emberjs,2013-01-25 22:33:11.153807
96,294938273892167680,http://bit.ly/14jrtxP,2013-01-25 22:42:18.941959
97,294943174353358848,http://bit.ly/10X783v,2013-01-25 23:01:47.312415
98,294943545456984064,http://bit.ly/14jvi62,2013-01-25 23:03:15.913877
99,294943627149451265,https://peepcode.com/products/emberjs,2013-01-25 23:03:35.325658
100,294943914723508224,https://peepcode.com/products/emberjs,2013-01-25 23:04:43.813624
101,294946512511827968,http://jobs.37signals.com/jobs/12407,2013-01-25 23:15:03.184455
102,294949346607259649,http://www.verticalresponse.com/,2013-01-25 23:26:18.887229
103,294949346607259649,http://bit.ly/14jvi62,2013-01-25 23:26:18.897138
104,294950304326230016,http://dlvr.it/2rd2lm,2013-01-25 23:30:07.219904
105,294950378104049664,http://www.verticalresponse.com/,2013-01-25 23:30:24.819721
106,294950378104049664,http://bit.ly/14jvi62,2013-01-25 23:30:24.975021
107,294950936621752321,http://jobs.37signals.com/jobs/12407,2013-01-25 23:32:37.967707
108,294955727942995968,https://peepcode.com/products/emberjs,2013-01-25 23:51:40.313872
109,294969479002222592,http://dlvr.it/2rdc04,2013-01-26 00:46:18.939074
110,294975606397992960,https://peepcode.com/products/emberjs,2013-01-26 01:10:39.752225
111,294984632728944640,https://github.com/Shopify/batman,2013-01-26 01:46:31.796361
112,294989017970266112,http://jobvite.com/m?3derGfwi,2013-01-26 02:03:57.333238
113,295013286804606976,https://peepcode.com/products/emberjs,2013-01-26 03:40:23.535588
114,295018134283358208,http://emberjs.com,2013-01-26 03:59:39.253863
115,295018237073162240,http://emberjs.com,2013-01-26 04:00:03.638782
116,295018812821098498,http://emberjs.com,2013-01-26 04:02:21.087533
117,295018996640645120,https://peepcode.com/products/emberjs,2013-01-26 04:03:04.73635
118,295019108574052352,http://emberjs.com,2013-01-26 04:03:31.418218
119,295019111216472065,http://emberjs.com,2013-01-26 04:03:32.051367
120,295020183427358720,http://emberjs.com,2013-01-26 04:07:47.683199
121,295021576892600320,http://emberjs.com,2013-01-26 04:13:19.908142
122,295028573037789184,http://emberjs.com,2013-01-26 04:41:07.939226
123,295031499588239360,http://emberjs.com,2013-01-26 04:52:45.673224
124,295041460770848768,http://bit.ly/VzIrnA,2013-01-26 05:32:20.604661
125,295061526065315840,http://emberjs.com,2013-01-26 06:52:04.573947
126,295101729643585538,http://emberjs.com,2013-01-26 09:31:49.822616
127,295136695270117376,https://peepcode.com/products/emberjs,2013-01-26 11:50:46.29129
128,295165536424300544,http://blog.xebia.fr/2013/01/24/meetup-ember-js-chez-xebia-le-31-janvier-2/,2013-01-26 13:45:22.754257
129,295187846770339841,https://peepcode.com/products/emberjs,2013-01-26 15:14:01.742872
130,295216711601385476,https://peepcode.com/products/emberjs,2013-01-26 17:08:43.666793
131,295224887415558144,http://bit.ly/VzIrnA,2013-01-26 17:41:12.94507
132,295233394915287040,http://prsm.tc/K6GgwQ,2013-01-26 18:15:01.312062
133,295242067452522498,https://plus.google.com/u/1/107569654490337047310/posts/USHxnfGJBcL,2013-01-26 18:49:28.961309
134,295252528621293569,http://bit.ly/WtrrOy,2013-01-26 19:31:03.104767
135,295256410927816704,http://adobe.ly/J6E93v,2013-01-26 19:46:28.722846
136,295273170687111168,http://emberjs.com,2013-01-26 20:53:04.54529
137,295277877983862784,https://peepcode.com/products/emberjs,2013-01-26 21:11:46.904135
138,295324144600494080,https://peepcode.com/products/emberjs,2013-01-27 00:15:37.714025
139,295324211256373248,https://peepcode.com/products/emberjs,2013-01-27 00:15:53.583619
140,295325876231499776,https://peepcode.com/products/emberjs,2013-01-27 00:22:30.536529
141,295338846600695808,http://instagr.am/p/U9upX4kqhV/,2013-01-27 01:14:03.000099
142,295379498763968512,http://haltalk.herokuapp.com/explorer/hal_browser.html,2013-01-27 03:55:35.154605
143,295515515126956032,http://bit.ly/TGwLT3,2013-01-27 12:56:03.957664
144,295559403485159424,http://darthdeus.github.com/blog/2013/01/27/ember-data-in-depth/,2013-01-27 15:50:27.946576
145,295573235414749185,https://peepcode.com/products/emberjs,2013-01-27 16:45:25.654836
146,295575722804772865,http://darthdeus.github.com/blog/2013/01/27/ember-data-in-depth/,2013-01-27 16:55:18.60749
147,295578215915859968,http://buff.ly/JhZt2X,2013-01-27 17:05:13.03143
148,295584762880466944,http://shar.es/CjoC7,2013-01-27 17:31:13.984498
149,295614610613096448,https://github.com/toranb/django-ember-precompile/commit/7316a547f70df71204932065cc59f728d4f541ff,2013-01-27 19:29:50.221651
150,295614766364372992,https://npmjs.org/package/django-ember-precompile,2013-01-27 19:30:27.320487
151,295614870479597568,http://npmjs.org/package/django-ember-precompile,2013-01-27 19:30:52.126876
152,295647679785078784,http://wcmc.io/b8c79c7e9f3f,2013-01-27 21:41:14.599752
153,295655316266303488,http://wcmc.io/b8c79c7e9f3f,2013-01-27 22:11:35.188241
154,295669067916926976,http://wcmc.io/b8c79c7e9f3f,2013-01-27 23:06:13.823305
155,295688903367745537,http://stackoverflow.com/questions/14553872/what-is-the-ember-js-best-practice-for-updating-sidebar-view-content,2013-01-28 00:25:02.955005
156,295688903367745537,http://dlvr.it/2s2sFh,2013-01-28 00:25:02.963505
157,295781544193318912,http://bit.ly/VzIrnA,2013-01-28 06:33:10.3118
158,295781544193318912,http://plurk.com/p/i266tv,2013-01-28 06:33:10.338716
159,295829758674087936,http://goo.gl/zM84W,2013-01-28 09:44:45.543313
160,295839935368421376,http://zendesk.com/careers,2013-01-28 10:25:11.777512
161,295905518520778752,http://bit.ly/110D817,2013-01-28 14:45:48.175272
162,295907027685867520,http://www.meetup.com/South-Florida-jQuery-Meetup-Group/events/99871862/,2013-01-28 14:51:47.871072
163,295913309155229696,http://bit.ly/Wlskey,2013-01-28 15:16:45.464698
164,295941851792416769,http://bit.ly/Ws7Ktw,2013-01-28 17:10:10.595628
165,295944205455466496,http://bit.ly/Ws7Ktw,2013-01-28 17:19:31.709087
166,295944783376048129,http://bit.ly/Ws7Ktw,2013-01-28 17:21:49.594638
167,295950691422314496,http://bit.ly/Ws7Ktw,2013-01-28 17:45:18.084901
168,295977083098783744,http://bit.ly/Yz6F6a,2013-01-28 19:30:10.363952
169,295985850880245760,http://todomvc.com/architecture-examples/emberjs/,2013-01-28 20:05:00.767235
170,295986542692945920,http://todomvc.com/architecture-examples/emberjs/,2013-01-28 20:07:45.702816
171,295987175219154944,http://todomvc.com/architecture-examples/emberjs/,2013-01-28 20:10:16.508973
172,295989833900376065,http://bit.ly/116oUQV,2013-01-28 20:20:50.383528
173,296001236539424768,http://bit.ly/Ws7Ktw,2013-01-28 21:06:08.987441
174,296001370664886272,http://bit.ly/WmXCSo,2013-01-28 21:06:40.963828
175,296002087936991232,http://dlvr.it/2sHtnb,2013-01-28 21:09:31.985107
176,296006842000236544,http://ow.ly/2ux002,2013-01-28 21:28:25.434374
177,296007016416178176,http://jobs.as/d?j=2522309,2013-01-28 21:29:07.025616
178,296007840492027904,http://bit.ly/116zp6H,2013-01-28 21:32:23.500104
179,296007842979274752,http://bit.ly/T1vhBo,2013-01-28 21:32:24.091631
180,296009775123136512,http://bit.ly/T1vhBo,2013-01-28 21:40:04.744923
181,296012800134901760,http://bit.ly/X9Vgo3,2013-01-28 21:52:05.957657
182,296054550081716225,http://tmblr.co/Zy5Luucu2gws,2013-01-29 00:37:59.989715
183,296073290873700352,http://zite.to/WtKOKt,2013-01-29 01:52:28.098914
184,296084359801368577,http://todomvc.com/architecture-examples/emberjs/,2013-01-29 02:36:27.18491
185,296088167377928193,http://bit.ly/WmXCSo,2013-01-29 02:51:34.92283
186,296164017792225280,http://darthdeus.github.com/blog/2013/01/27/ember-data-in-depth/,2013-01-29 07:52:59.084673
187,296166042521182208,http://darthdeus.github.com/blog/2013/01/27/ember-data-in-depth/,2013-01-29 08:01:01.820926
